ID,Block,Population,Tree,Acorn,Coastal_NonCoastal,Region,Distance_from_LS_in_Km,Distance_from_LS_in_mi,Latitude,Longitude,Acorn_Weight,Rooted__Yes_No_,Germited,Julian_Date_Germition,Log_Julian_Date_Germition_,X06_17_19_Height,Early_Growth_rate,X08_19_19_Height,Late_Growth_rate,Height_Growth_Rate,X06_24_19_Diameter,Early_Diameter_rate,Late_diameter_rate,Diameter_Growth_Rate,X06_17_19_Leaves,X06_24_19_Leaves,weight_g,leaf_area_cm2,SLA_cm2_g_,Log_SLA_cm2_g,Survived_Season__1_YES_,Mean_Annual_Temp,Isothermality,Temperature_Seasolity,Max_Temperature_of_Warmest_Month,Min__Temperature_of_Coldest_Month,Annual_Precipitation,Precipitation_of_Wettest_Month,Precipitation_of_Driest_Month,Precipitation_Seasolity__Coefficient_of_Variation_,Precipitation_of_Warmest_Quarter,Precipitation_of_Coldest_Quarter,Hardiness_Zone
319,1,SC,5,2,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,6.9348,0,1,149,5.003946306,14.9,,21.9,0.971428571,1.5,2.97,0.4925,-0.028,0.237272727,6,6,0.1854,34.05,183.6569579,5.213069658,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
320,1,FF,13,27,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,2.6224,0,1,149,5.003946306,9,2,17,1.1,1.1,2.02,0.2325,0.082,0.160909091,6,6,0.2475,49.85,201.4141414,5.305363193,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
321,1,TG,2,13,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.3137,1,1,190,5.247024072,,,14.3,,,,,,,,,0.08,22.86,285.75,5.655117303,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
322,1,FF,4,10,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.9964,0,1,149,5.003946306,11.9,2.6,11.9,0,0.609090909,2.54,0.205,-0.09,0.076363636,6,6,0.1246,20.22,162.2792937,5.089318886,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
323,1,JC,5,3,Coastal,Coastal,16.89807,10.5,46.642718,-92.322142,3.9122,1,1,143,4.96284463,11.7,1.8,11.9,0.042857143,0.063636364,2.16,0.115,-0.024,0.064545455,4,4,0.2067,36.09,174.6008708,5.162502631,1,4.6875,26.33461952,1158.328247,25.8864994,-18.48475075,766,107,18,49.84061813,305,71,4a
324,1,FF,3,10,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,6.7169,0,1,155,5.043425117,13.8,,14.3,0.071428571,1.081818182,2.54,0.2725,0.046,0.153636364,4,4,0.2908,39.95,137.3796424,4.922748206,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
325,1,BS,10,10,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,4.8708,1,1,147,4.990432587,10.1,1.6,10.1,,0.054545455,2.71,0.1375,-0.098,0.033636364,4,4,0.2094,38.19,182.3782235,5.206082682,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
326,1,SC,4,7,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.3205,0,1,147,4.990432587,8.4,1.675,17.4,1.257142857,1.290909091,2.91,0.33,-0.08,0.056363636,4,4,0.1865,42.55,228.150134,5.430003895,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
327,1,TG,2,61,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.9169,1,1,147,4.990432587,10.9,1.925,11.1,0.014285714,0.136363636,2.56,0.2175,0.014,0.098181818,6,6,0.1041,19.08,183.2853026,5.211043969,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
328,1,TG,2,53,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.1746,1,1,136,4.912654886,4.8,0.475,5.8,0.114285714,0.190909091,2.71,0.3375,-0.042,0.1,5,5,0.0746,17.02,228.150134,5.430003895,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
329,1,FF,14,19,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.7728,0,1,143,4.96284463,10.2,1.825,24.9,2.071428571,1.572727273,2.85,0.21,-0.05,0.102727273,5,5,0.2446,57.54,235.2412101,5.460611414,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
330,1,BS,11,3,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,3.3918,1,1,143,4.96284463,10.5,1.3,21.1,1.3,0.990909091,2.84,0.31,-0.046,0.108181818,4,4,0.1462,32.24,220.5198358,5.395987649,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
331,1,BS,5,1,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,2.8693,0,1,147,4.990432587,10.3,2.075,10.3,0,0.263636364,2.19,0.1675,-0.064,0.095454545,4,4,,,,,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
332,1,NJ,7,17,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,3.9706,1,1,143,4.96284463,11,1.85,11,0,0.118181818,2.77,0.2275,-0.082,0.042727273,4,4,0.1525,29.18,191.3442623,5.254074226,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
333,1,TG,13,1,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,6.4351,1,1,143,4.96284463,8.6,1.125,9.5,0.042857143,0.1,2.64,0.27,-0.042,0.079090909,4,5,0.2195,39.55,180.1822323,5.193968741,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
334,1,TG,12,9,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.3222,1,1,143,4.96284463,6.9,1.125,15.6,1.242857143,0.9,2.59,0.2225,0.014,0.119090909,4,4,0.2793,54.57,195.3813104,5.274953087,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
335,1,NJ,7,1,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,4.8376,1,1,136,4.912654886,7.5,,13,0.657142857,0.509090909,3.2,0.175,-0.018,0.076363636,6,6,0.4268,73.11,171.2980319,5.143404916,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
336,1,MS,13,1,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,2.8357,0,0,,,,,,,,,,,,,,,,,,0,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
337,1,GL,11,19,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,4.7021,0,1,143,4.96284463,8.9,1.4,13.2,0.614285714,0.527272727,2.71,0.15,0.038,0.128181818,4,4,0.2016,32.78,162.5992063,5.091288316,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
338,1,FF,4,30,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,2.83,0,1,149,5.003946306,8.2,2,8.3,,0.572727273,2.07,0.2675,0,0.107272727,4,4,0.4132,83.73,202.6379477,5.311420878,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
339,1,MS,6,1,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,3.508,0,0,,,,,,,,,,,,,,,,,,0,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
340,1,FF,11,11,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,2.8639,0,0,,,,,,,,,,,,,,,,,,0,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
341,1,BS,10,2,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,4.606,0,1,155,5.043425117,8.3,,16,1.114285714,1.318181818,2.68,0.46,0.006,0.186363636,6,6,0.1995,39.45,197.7443609,5.28697509,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
342,1,BS,2,14,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,6.2642,0,0,,,,,,,,,,,,,,,,,,0,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
343,1,FF,1,25,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.861,0,1,149,5.003946306,9.9,2.225,22.3,1.771428571,1.790909091,2.76,0.3625,-0.064,0.150909091,3,3,0.2323,48.81,210.116229,5.347660849,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
344,1,TG,4,33,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.0135,1,1,143,4.96284463,10.7,1.9,21.2,0.614285714,1.163636364,2.5,0.205,0.032,0.132727273,4,5,0.3454,60.59,175.4198031,5.167181976,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
345,1,FF,9,7,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,5.7873,1,1,149,5.003946306,6.6,0.95,18,1.514285714,1.090909091,2.79,0.2675,-0.01,0.111818182,6,6,0.1274,28.8,226.0596546,5.420798923,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
346,1,GL,11,7,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,4.787,0,1,155,5.043425117,9.3,,9.5,0.028571429,0.681818182,2.64,0.195,0.032,0.103636364,6,6,0.1875,28.38,151.36,5.019661105,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
347,1,TG,10,11,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.6839,1,1,149,5.003946306,10.3,2.225,10.7,0.057142857,0.718181818,2.15,0.155,-0.118,0.095454545,5,5,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
348,1,TG,6,28,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,6.5911,1,1,143,4.96284463,7.9,1.3,15.1,0.8,0.763636364,3,0.2675,-0.112,0.060909091,5,6,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
349,1,NJ,6,5,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,5.512,1,1,147,4.990432587,5.3,,16,1.471428571,1.309090909,2.68,0.2125,-0.092,0.075454545,5,5,,,,,0,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
350,1,SC,2,7,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,4.0961,0,1,149,5.003946306,8.4,,8.7,0.028571429,0.627272727,2.44,0.2625,-0.118,0.091818182,6,6,0.1825,30.17,165.3150685,5.107853159,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
351,1,TG,5,10,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.484,1,1,149,5.003946306,6.7,,15.1,1.157142857,,1.69,,0.18,,6,6,0.1195,24.36,203.8493724,5.31738135,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
352,1,GL,3,20,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,3.5557,0,1,147,4.990432587,13.3,2.85,13,,0.654545455,2.48,0.13,0,0.062727273,5,5,0.1075,17.77,165.3023256,5.107776074,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
353,1,TG,3,22,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.4429,1,1,147,4.990432587,5.9,0.925,14.7,1.257142857,0.918181818,2.46,0.2125,-0.046,0.086363636,6,6,0.1584,31.66,199.8737374,5.297685854,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
354,1,BS,2,10,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,6.9759,1,1,147,4.990432587,10.3,1.7,9.9,,0.036363636,2.58,0.175,-0.082,0.063636364,4,4,0.3613,58.62,162.2474398,5.089122576,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
355,1,SC,3,16,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.1269,0,1,143,4.96284463,8.7,1.525,8.4,,0.181818182,2.58,0.2625,-0.1,0.061818182,4,4,0.2158,33.48,155.1436515,5.044351472,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
356,1,JC,8,1,Coastal,Coastal,16.89807,10.5,46.642718,-92.322142,4.1742,0,1,147,4.990432587,7.6,1.575,20.5,1.628571429,1.518181818,2.81,0.2725,0.064,0.128181818,5,5,0.1984,37.88,190.9274194,5.251893352,1,4.6875,26.33461952,1158.328247,25.8864994,-18.48475075,766,107,18,49.84061813,305,71,4a
357,1,MS,3,8,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,4.4095,0,0,,,,,,,,,,,,,,,,,,0,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
358,1,TG,13,13,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,7.3408,1,1,151,5.017279837,6.3,,18.4,1.328571429,1.436363636,3.23,0.3725,0.006,0.112727273,6,6,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
359,1,TG,3,26,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.8448,1,1,147,4.990432587,8.1,1.375,18.2,0.742857143,0.990909091,2.29,0.1475,0,0.106363636,7,7,0.1752,35.92,205.0228311,5.323121344,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
360,1,GL,10,3,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,3.694,0,1,177,5.176149733,,,7,,,,,0.058,,,,0.0563,11.7,207.8152753,5.336649586,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
361,2,TG,4,2,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.931,1,1,155,5.043425117,9,,14.9,0.814285714,1.218181818,2.54,0.24,-0.108,0.042727273,6,6,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
362,2,SC,2,20,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.5049,0,1,162,5.087596335,6.5,,6.6,,,1.71,,-0.152,,4,4,0.0608,21.34,350.9868421,5.860748736,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
363,2,GL,10,8,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,3.8932,0,1,149,5.003946306,11.8,,12.4,0.028571429,0.963636364,2.67,0.2675,0.014,0.133636364,4,6,0.1787,37.16,207.9462787,5.337279771,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
364,2,TG,4,30,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.8723,1,1,147,4.990432587,12,2.25,23.5,1.471428571,1.254545455,2.95,0.305,-0.014,0.120909091,7,7,0.1487,32.45,218.2246133,5.385524869,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
365,2,NJ,11,16,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,4.854,1,1,143,4.96284463,12.8,2.675,20.2,1.057142857,1.336363636,2.71,0.3275,-0.048,0.12,7,7,0.1533,35.9,234.1813438,5.456095789,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
366,2,BS,10,15,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,4.3948,1,1,149,5.003946306,10.3,,9.5,,0.818181818,1.92,0.2425,0.012,0.107272727,7,6,,,,,0,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
367,2,NJ,9,2,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,5.1419,1,0,,,,,,,,,,,,,,,,,,0,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
368,2,TG,12,18,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.2108,1,1,149,5.003946306,12,,19.5,1.028571429,1.390909091,2.68,0.2525,0.008,0.109090909,6,7,0.1332,31.9,239.4894895,5.478509531,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
369,2,FF,1,6,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.4074,0,1,149,5.003946306,10.5,,13,0.357142857,0.809090909,2.36,0.15,0.006,0.065454545,4,4,0.1278,37.86,296.2441315,5.691183883,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
370,2,TG,4,14,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.6978,1,1,143,4.96284463,11,1.7,24.2,1.014285714,1.309090909,2.92,0.1475,-0.03,0.053636364,6,8,0.3071,74.59,242.8850537,5.492588302,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
371,2,TG,2,46,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.439,1,1,143,4.96284463,11.5,2.075,24.8,1.785714286,1.409090909,3.75,0.4,0.024,0.165454545,4,4,0.2387,59.82,250.6074571,5.523887799,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
372,2,MS,11,1,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,4.8664,0,1,151,5.017279837,2,,5.6,0,,1.96,,0.092,,,4,0.1603,51.07,318.5901435,5.76390546,1,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
373,2,TG,5,23,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.8951,1,1,147,4.990432587,10.4,2.175,17,0.9,0.845454545,2.67,0.235,0.034,0.112727273,5,5,0.1458,32.99,226.2688615,5.421723945,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
374,2,SC,3,13,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.8808,0,1,155,5.043425117,3.6,,15,0.571428571,,1.89,,0.052,,,7,0.086,26.02,302.5581395,5.712273456,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
375,2,SC,7,3,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.5213,0,1,157,5.056245805,8.1,,8.5,,,2.1,0.305,-0.026,0.111818182,4,4,0.144,35.21,244.5138889,5.499272113,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
376,2,FF,9,20,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.8513,1,1,162,5.087596335,3.4,,10.4,0.714285714,,1.55,,0,,1,4,0.1189,33.94,285.4499579,5.654066735,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
377,2,NJ,7,6,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,4.9981,1,1,147,4.990432587,8.2,,15,0.871428571,1.272727273,1.92,0.1675,0.148,0.078181818,7,7,0.1144,32.03,279.9825175,5.634727164,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
378,2,GL,9,1,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,5.4556,0,0,,,,,7,,,,,,,,,0.1271,42.05,330.8418568,5.801640487,0,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
379,2,FF,1,14,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.8443,0,1,162,5.087596335,2.7,,21.2,2.042857143,,3.04,,-0.068,,5,5,,,,,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
380,2,TG,9,20,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.7429,1,0,,,,,19.1,,,,,,,,,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
381,2,TG,2,22,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.204,1,1,147,4.990432587,9.2,1.3,16.7,0.742857143,0.781818182,2.56,0.1825,0.058,0.115454545,4,4,0.1253,30.92,246.7677574,5.508447641,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
382,2,NJ,7,42,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,5.1706,1,1,151,5.017279837,11.1,,14.3,0.457142857,1.163636364,2.55,0.1075,0,0.078181818,6,6,0.2169,56.98,262.7017059,5.57101919,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
383,2,SC,10,11,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,6.1095,1,1,139,4.934473933,8.7,1,,,,3.05,0.2775,-0.064,0.074545455,4,4,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
384,2,FF,12,20,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.3666,0,0,,,,,24.8,,,,,,,,,,,,,0,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
385,2,GL,11,24,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,3.2711,0,1,176,5.170483995,,,26.6,3.471428571,,2.04,,0.218,,,,0.2699,61.59,228.195628,5.430203279,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
386,2,SC,10,3,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.8165,0,0,,,,,15.5,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
387,2,FF,9,4,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,6.0204,1,1,147,4.990432587,12,2.1,24.4,1.485714286,1.272727273,2.96,0.225,0.088,0.134545455,4,4,0.2869,62.74,218.6824678,5.387620759,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
388,2,FF,3,11,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,5.9169,0,1,149,5.003946306,15.1,,14.2,,0.963636364,2.81,0.2675,-0.008,0.126363636,6,6,0.188,48.02,255.4255319,5.542930907,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
389,2,FF,11,16,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.2,1,1,147,4.990432587,14.1,2.75,31,2.385714286,1.854545455,2.21,0.14,-0.056,0.065454545,4,4,0.0933,24,257.2347267,5.549989001,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
390,2,TG,1,22,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.5598,1,1,147,4.990432587,8.5,1.325,10.2,0.185714286,0.2,2.92,0.26,-0.09,0.098181818,4,4,0.2171,58.08,267.5264855,5.589218573,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
391,2,GL,11,8,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,3.7966,0,1,155,5.043425117,13.5,2.75,23.2,3.142857143,2.018181818,2.29,0.16,0,0.091818182,5,5,0.1423,33.97,238.7210119,5.475295556,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
392,2,TG,13,18,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.5122,1,1,147,4.990432587,15.8,,31,1.957142857,1.918181818,3.14,0.1725,-0.048,0.058181818,5,5,0.1716,41.89,244.1142191,5.497636227,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
393,2,JC,1,6,Coastal,Coastal,16.89807,10.5,46.642718,-92.322142,2.4623,1,1,151,5.017279837,10.2,2.2,10.1,,0.736363636,1.49,0.04,-0.02,0.021818182,4,4,0.062,14.81,238.8709677,5.475923522,1,4.6875,26.33461952,1158.328247,25.8864994,-18.48475075,766,107,18,49.84061813,305,71,4a
394,2,BS,8,2,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,3.785,1,1,149,5.003946306,15.5,,11.5,-0.571428571,0.445454545,2.67,0.16,0.058,0.11,6,6,0.1751,49.37,281.9531696,5.641740992,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
395,2,BS,5,2,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,3.0563,1,0,,,,,4,,,,,,,,,,,,,0,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
396,2,NJ,6,2,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,4.4556,1,0,,,,,20.2,,,,,,,,,,,,,0,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
397,2,NJ,2,2,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,3.2522,0,1,155,5.043425117,10.7,,11.2,,1,2.75,,0.008,,5,5,0.1559,44.76,287.1071199,5.659855386,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
398,2,FF,11,8,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,1.4422,0,1,164,5.099866428,2.4,,19.5,2.2,,1.35,,0.034,,,6,0.0359,11.62,323.6768802,5.779745735,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
399,2,GL,11,20,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,3.9712,0,1,155,5.043425117,11.5,,20.1,1.228571429,1.736363636,2.37,0.185,0.074,0.132727273,5,5,0.1443,40.13,278.1011781,5.627984997,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
400,2,NJ,1,5,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,3.4363,1,0,,,,,21.5,,,,,,,,,,,,,0,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
401,2,TG,7,41,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.7193,1,1,149,5.003946306,9.2,1.85,25.6,2.071428571,1.672727273,2.55,0.235,0.012,0.13,4,4,0.1642,44.67,272.046285,5.605972217,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
